s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 3.7324928E+001, 7.2466198E+002, 0.0000000E+000,-2.5981276E+002,-3.8455608E+002,-8.5456894E+001,-4.7272670E-002, 0.0000000E+000, 0.0000000E+000,-5.8435142E-001,-5.2110302E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.7388443E+001, 7.2763501E+002, 0.0000000E+000,-2.5895773E+002,-3.9046139E+002,-8.4992719E+001,-4.7362030E-002, 0.0000000E+000, 0.0000000E+000,-3.1621880E+000,-6.8241986E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.7451958E+001, 7.3350531E+002, 0.0000000E+000,-2.5924343E+002,-4.0086111E+002,-8.3840181E+001,-4.7477213E-002, 0.0000000E+000, 0.0000000E+000,-6.0625153E+000,-1.0486893E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.7515472E+001, 7.3969251E+002, 0.0000000E+000,-2.6093713E+002,-4.1109398E+002,-8.2825569E+001,-4.7509775E-002, 0.0000000E+000, 0.0000000E+000,-1.1773706E+001,-1.5211690E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.7563110E+001, 7.4601520E+002, 0.0000000E+000,-2.6346140E+002,-4.1648282E+002,-8.2961896E+001,-4.7541458E-002, 0.0000000E+000, 0.0000000E+000,-1.5250800E+001,-1.6938459E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.7626621E+001, 7.5108007E+002, 0.0000000E+000,-2.6401628E+002,-4.1832993E+002,-8.3039172E+001,-4.7338042E-002, 0.0000000E+000, 0.0000000E+000,-1.3402541E+001,-1.4352649E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.7690136E+001, 7.6501127E+002, 0.0000000E+000,-2.6506189E+002,-4.2043761E+002,-8.3400105E+001,-4.7577827E-002, 0.0000000E+000, 0.0000000E+000,-1.9074063E+000,-3.9359081E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.7751904E+001, 7.6722909E+002, 0.0000000E+000,-2.6746843E+002,-4.2609029E+002,-8.4112738E+001,-4.7472525E-002, 0.0000000E+000, 0.0000000E+000,-7.7190764E+000,-1.0489841E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.7808418E+001, 7.7312189E+002, 0.0000000E+000,-2.6846563E+002,-4.3304977E+002,-8.4547508E+001,-4.7452234E-002, 0.0000000E+000, 0.0000000E+000,-6.8919202E+000,-1.2988474E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.7864933E+001, 7.6444231E+002, 0.0000000E+000,-2.6949303E+002,-4.3848727E+002,-8.5203248E+001,-4.7390690E-002, 0.0000000E+000, 0.0000000E+000,-2.0776546E+001,-2.8788627E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.7921448E+001, 7.5465262E+002, 0.0000000E+000,-2.7062091E+002,-4.3868859E+002,-8.5879166E+001,-4.7422726E-002, 0.0000000E+000, 0.0000000E+000,-3.4433657E+001,-4.0583472E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.7987762E+001, 7.5640889E+002, 0.0000000E+000,-2.7241875E+002,-4.3139081E+002,-8.6955980E+001,-4.7534539E-002, 0.0000000E+000, 0.0000000E+000,-3.2717065E+001,-3.4404188E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.8051193E+001, 7.6621111E+002, 0.0000000E+000,-2.7321034E+002,-4.1797900E+002,-8.8562747E+001,-4.7516152E-002, 0.0000000E+000, 0.0000000E+000,-1.2185111E+001,-1.3588493E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.8107014E+001, 7.6577596E+002, 0.0000000E+000,-2.7363096E+002,-4.0861013E+002,-8.9540775E+001,-4.7492210E-002, 0.0000000E+000, 0.0000000E+000, 4.7952182E-001,-6.0533902E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.8162830E+001, 7.6597201E+002, 0.0000000E+000,-2.7334374E+002,-4.0423083E+002,-9.0317131E+001,-4.7493431E-002, 0.0000000E+000, 0.0000000E+000, 3.1962564E+000,-1.9671731E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.8228279E+001, 7.7594101E+002, 0.0000000E+000,-2.7485543E+002,-4.0301209E+002,-9.1314242E+001,-4.7541299E-002, 0.0000000E+000, 0.0000000E+000, 1.0038213E+001, 6.7117074E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.8293350E+001, 7.7554731E+002, 0.0000000E+000,-2.7645760E+002,-3.9802303E+002,-9.1750701E+001,-4.7637009E-002, 0.0000000E+000, 0.0000000E+000, 1.7202864E+001, 9.2683462E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.8342632E+001, 7.7180585E+002, 0.0000000E+000,-2.7363213E+002,-3.8620179E+002,-9.1547854E+001,-4.7586477E-002, 0.0000000E+000, 0.0000000E+000, 2.1179953E+001, 2.0376494E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.8410397E+001, 7.7302966E+002, 0.0000000E+000,-2.6957814E+002,-3.7459034E+002,-9.0874990E+001,-4.7510513E-002, 0.0000000E+000, 0.0000000E+000, 4.2211608E+001, 3.7938669E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.8464607E+001, 7.6489325E+002, 0.0000000E+000,-2.6878557E+002,-3.6826869E+002,-9.0529421E+001,-4.7401256E-002, 0.0000000E+000, 0.0000000E+000, 4.4899683E+001, 3.7262171E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.8532372E+001, 7.6501221E+002, 0.0000000E+000,-2.7268734E+002,-3.6854559E+002,-8.9468633E+001,-4.7554475E-002, 0.0000000E+000, 0.0000000E+000, 3.9693467E+001, 3.4263099E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.8586582E+001, 7.6723864E+002, 0.0000000E+000,-2.7638358E+002,-3.7071677E+002,-8.9522523E+001,-4.7525390E-002, 0.0000000E+000, 0.0000000E+000, 3.5228416E+001, 3.0568236E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.8646217E+001, 7.6541294E+002, 0.0000000E+000,-2.7511345E+002,-3.7010248E+002,-8.9792321E+001,-4.7602395E-002, 0.0000000E+000, 0.0000000E+000, 3.4779853E+001, 3.0357092E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.8705849E+001, 7.5780919E+002, 0.0000000E+000,-2.6985622E+002,-3.6729912E+002,-9.0201295E+001,-4.7623488E-002, 0.0000000E+000, 0.0000000E+000, 3.7137562E+001, 3.0404926E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.8765480E+001, 7.5828289E+002, 0.0000000E+000,-2.6704762E+002,-3.6487804E+002,-9.0788870E+001,-4.7833876E-002, 0.0000000E+000, 0.0000000E+000, 3.9289635E+001, 3.5520517E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.8825111E+001, 7.6924148E+002, 0.0000000E+000,-2.7025504E+002,-3.6565475E+002,-9.0463103E+001,-4.7844496E-002, 0.0000000E+000, 0.0000000E+000, 4.7476187E+001, 4.2820735E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.8891289E+001, 7.7819296E+002, 0.0000000E+000,-2.7184029E+002,-3.7015919E+002,-8.9879492E+001,-4.7783506E-002, 0.0000000E+000, 0.0000000E+000, 5.1720924E+001, 4.6266209E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.8944229E+001, 7.7346384E+002, 0.0000000E+000,-2.6837722E+002,-3.7570249E+002,-8.9295056E+001,-4.7858928E-002, 0.0000000E+000, 0.0000000E+000, 4.4309090E+001, 4.0041216E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.9010403E+001, 7.7913062E+002, 0.0000000E+000,-2.6398694E+002,-3.8282472E+002,-8.8535842E+001,-4.7769427E-002, 0.0000000E+000, 0.0000000E+000, 4.7349335E+001, 4.3735344E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.9063343E+001, 7.7456969E+002, 0.0000000E+000,-2.6673926E+002,-3.8836919E+002,-8.8374016E+001,-4.7716522E-002, 0.0000000E+000, 0.0000000E+000, 3.9208476E+001, 3.1039503E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.9129520E+001, 7.4977042E+002, 0.0000000E+000,-2.6662258E+002,-3.8757537E+002,-8.8943357E+001,-4.7648645E-002, 0.0000000E+000, 0.0000000E+000, 1.5116342E+001, 6.5814732E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.9182461E+001, 7.4024533E+002, 0.0000000E+000,-2.6291979E+002,-3.8032440E+002,-8.9555873E+001,-4.7687573E-002, 0.0000000E+000, 0.0000000E+000, 9.2433048E+000, 7.3975828E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.9248634E+001, 7.3012746E+002, 0.0000000E+000,-2.6153936E+002,-3.7183579E+002,-8.9274743E+001,-4.7629448E-002, 0.0000000E+000, 0.0000000E+000, 1.2694055E+001, 7.4299384E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.9306870E+001, 7.1786620E+002, 0.0000000E+000,-2.5934632E+002,-3.6442431E+002,-8.9448099E+001,-4.7636531E-002, 0.0000000E+000, 0.0000000E+000, 7.4944494E+000, 4.5998279E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.9365105E+001, 7.2526987E+002, 0.0000000E+000,-2.5918407E+002,-3.6126263E+002,-8.9626040E+001,-4.7372929E-002, 0.0000000E+000, 0.0000000E+000, 1.7195834E+001, 1.5149762E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.9423340E+001, 7.3702941E+002, 0.0000000E+000,-2.6424682E+002,-3.6416745E+002,-9.0384205E+001,-4.7441688E-002, 0.0000000E+000, 0.0000000E+000, 2.1599892E+001, 1.8183499E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.9481575E+001, 7.4394810E+002, 0.0000000E+000,-2.6858225E+002,-3.7279208E+002,-9.0917867E+001,-4.7663369E-002, 0.0000000E+000, 0.0000000E+000, 1.7591640E+001, 1.1608236E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.9554367E+001, 7.3634996E+002, 0.0000000E+000,-2.6950537E+002,-3.7950804E+002,-9.1293532E+001,-4.7733477E-002, 0.0000000E+000, 0.0000000E+000, 2.9471678E+000,-4.0047131E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.9612602E+001, 7.3029778E+002, 0.0000000E+000,-2.6824042E+002,-3.8006152E+002,-9.0794111E+001,-4.7699958E-002, 0.0000000E+000, 0.0000000E+000,-4.4517590E+000,-8.8459653E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.9670834E+001, 7.2855125E+002, 0.0000000E+000,-2.6649730E+002,-3.7860867E+002,-9.0796325E+001,-4.7687277E-002, 0.0000000E+000, 0.0000000E+000,-4.7458251E+000,-7.3987287E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.9729069E+001, 7.4180682E+002, 0.0000000E+000,-2.7213343E+002,-3.7938199E+002,-9.0276554E+001,-4.7646271E-002, 0.0000000E+000, 0.0000000E+000, 3.5813459E+000,-3.2798872E-002, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.9787304E+001, 7.4069163E+002, 0.0000000E+000,-2.7486349E+002,-3.8217510E+002,-9.0794848E+001,-4.7566257E-002, 0.0000000E+000, 0.0000000E+000,-1.2410945E+000,-7.1893730E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.9845539E+001, 7.3906791E+002, 0.0000000E+000,-2.7358876E+002,-3.8725919E+002,-9.0523873E+001,-4.7460592E-002, 0.0000000E+000, 0.0000000E+000,-6.1782838E+000,-1.2351375E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.9903774E+001, 7.4358980E+002, 0.0000000E+000,-2.7267068E+002,-3.9465274E+002,-9.0299977E+001,-4.7541659E-002, 0.0000000E+000, 0.0000000E+000,-1.1248192E+001,-1.4081140E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 3.9962006E+001, 7.4659624E+002, 0.0000000E+000,-2.7086201E+002,-4.0207066E+002,-9.0010767E+001,-4.7684156E-002, 0.0000000E+000, 0.0000000E+000,-1.3130754E+001,-1.6394879E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.0024609E+001, 7.5111648E+002, 0.0000000E+000,-2.6807562E+002,-4.0869881E+002,-8.9729448E+001,-4.7576225E-002, 0.0000000E+000, 0.0000000E+000,-1.2061773E+001,-1.5434966E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.0088669E+001, 7.5255710E+002, 0.0000000E+000,-2.6905168E+002,-4.1072122E+002,-9.0092511E+001,-4.7640848E-002, 0.0000000E+000, 0.0000000E+000,-1.1998333E+001,-1.7355954E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.0152725E+001, 7.4567269E+002, 0.0000000E+000,-2.7025697E+002,-4.0945610E+002,-8.9353558E+001,-4.7634983E-002, 0.0000000E+000, 0.0000000E+000,-1.7389031E+001,-2.3441572E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.0200768E+001, 7.4005352E+002, 0.0000000E+000,-2.6865592E+002,-4.0670317E+002,-8.9117819E+001,-4.7685937E-002, 0.0000000E+000, 0.0000000E+000,-2.0194267E+001,-2.4471084E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.0271645E+001, 7.6043491E+002, 0.0000000E+000,-2.6729037E+002,-4.0130317E+002,-8.9276104E+001,-4.7673110E-002, 0.0000000E+000, 0.0000000E+000,-2.7399142E+000, 2.5175922E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.0323112E+001, 7.7848178E+002, 0.0000000E+000,-2.7131564E+002,-3.9159917E+002,-8.9247978E+001,-4.7678841E-002, 0.0000000E+000, 0.0000000E+000, 3.0150670E+001, 2.6271320E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.0394554E+001, 7.5927530E+002, 0.0000000E+000,-2.7310337E+002,-3.8194155E+002,-8.8999556E+001,-4.7632221E-002, 0.0000000E+000, 0.0000000E+000, 2.2913968E+001, 1.5183187E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.0453865E+001, 7.4999722E+002, 0.0000000E+000,-2.7116406E+002,-3.7595846E+002,-8.8589524E+001,-4.7535595E-002, 0.0000000E+000, 0.0000000E+000, 1.7478159E+001, 1.4237632E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.0513176E+001, 7.5122483E+002, 0.0000000E+000,-2.7135917E+002,-3.7466953E+002,-8.8422893E+001,-4.7573678E-002, 0.0000000E+000, 0.0000000E+000, 2.0559723E+001, 1.6725662E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.0572487E+001, 7.5589967E+002, 0.0000000E+000,-2.7431113E+002,-3.7978996E+002,-8.8249887E+001,-4.7627416E-002, 0.0000000E+000, 0.0000000E+000, 1.6006093E+001, 1.3501069E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.0631798E+001, 7.7774734E+002, 0.0000000E+000,-2.7910001E+002,-3.9042758E+002,-8.8111779E+001,-4.7580897E-002, 0.0000000E+000, 0.0000000E+000, 2.2576343E+001, 2.0060393E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.0691109E+001, 7.8185438E+002, 0.0000000E+000,-2.8387923E+002,-4.0163423E+002,-8.8340839E+001,-4.7608218E-002, 0.0000000E+000, 0.0000000E+000, 1.3594665E+001, 7.9524724E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.0750420E+001, 7.8433261E+002, 0.0000000E+000,-2.8457305E+002,-4.0889941E+002,-8.8318253E+001,-4.7508075E-002, 0.0000000E+000, 0.0000000E+000, 6.7359979E+000, 2.4943931E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.0809731E+001, 7.7982760E+002, 0.0000000E+000,-2.8584408E+002,-4.1163701E+002,-8.7614806E+001,-4.7635395E-002, 0.0000000E+000, 0.0000000E+000,-3.7161855E-001,-5.3159276E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.0869041E+001, 7.6544509E+002, 0.0000000E+000,-2.8207806E+002,-4.1101967E+002,-8.7589863E+001,-4.7695006E-002, 0.0000000E+000, 0.0000000E+000,-1.2606093E+001,-1.5290198E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.0932289E+001, 7.6343258E+002, 0.0000000E+000,-2.7623486E+002,-4.0950569E+002,-8.7906734E+001,-4.7491493E-002, 0.0000000E+000, 0.0000000E+000,-6.7290774E+000,-1.0262191E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.0989552E+001, 7.5255638E+002, 0.0000000E+000,-2.7369264E+002,-4.0747989E+002,-8.7846260E+001,-4.7481639E-002, 0.0000000E+000, 0.0000000E+000,-8.5859096E+000,-1.6509899E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.1046814E+001, 7.4498409E+002, 0.0000000E+000,-2.7008038E+002,-4.0464155E+002,-8.7841118E+001,-4.7562710E-002, 0.0000000E+000, 0.0000000E+000,-1.3272544E+001,-1.7626519E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.1104076E+001, 7.3187609E+002, 0.0000000E+000,-2.6764134E+002,-3.9909286E+002,-8.7529646E+001,-4.7691657E-002, 0.0000000E+000, 0.0000000E+000,-1.6045311E+001,-2.2435453E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.1161339E+001, 7.1734638E+002, 0.0000000E+000,-2.6223386E+002,-3.9200893E+002,-8.7708990E+001,-4.7595368E-002, 0.0000000E+000, 0.0000000E+000,-2.1792197E+001,-2.4653005E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.1232914E+001, 7.1870604E+002, 0.0000000E+000,-2.5629863E+002,-3.8511917E+002,-8.8348294E+001,-4.7477037E-002, 0.0000000E+000, 0.0000000E+000,-7.8498417E+000,-1.1107531E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.1290176E+001, 7.1660832E+002, 0.0000000E+000,-2.5497072E+002,-3.8137179E+002,-8.8659209E+001,-4.7415791E-002, 0.0000000E+000, 0.0000000E+000,-3.4985363E+000,-8.4408147E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.1347439E+001, 7.2323913E+002, 0.0000000E+000,-2.6056362E+002,-3.7843821E+002,-8.8848123E+001,-4.7270658E-002, 0.0000000E+000, 0.0000000E+000, 1.4650743E-001,-4.6580954E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.1404701E+001, 7.2206099E+002, 0.0000000E+000,-2.6847546E+002,-3.7260652E+002,-8.9235884E+001,-4.7190330E-002, 0.0000000E+000, 0.0000000E+000,-2.5982860E+000,-8.3040578E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.1461964E+001, 7.1566652E+002, 0.0000000E+000,-2.7137802E+002,-3.6686607E+002,-8.9796035E+001,-4.7181695E-002, 0.0000000E+000, 0.0000000E+000,-5.5536140E+000,-1.2420781E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.1533543E+001, 7.1373557E+002, 0.0000000E+000,-2.6852408E+002,-3.6506003E+002,-8.9947656E+001,-4.7094957E-002, 0.0000000E+000, 0.0000000E+000,-5.9334338E+000,-9.8432933E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.1590805E+001, 7.1830987E+002, 0.0000000E+000,-2.6603668E+002,-3.7163444E+002,-9.0385973E+001,-4.6959159E-002, 0.0000000E+000, 0.0000000E+000,-2.9404133E+000,-9.7941889E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.1648067E+001, 7.1798861E+002, 0.0000000E+000,-2.6483548E+002,-3.8435987E+002,-9.0210460E+001,-4.6934624E-002, 0.0000000E+000, 0.0000000E+000,-1.3951261E+001,-2.1464130E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.1705330E+001, 7.1777477E+002, 0.0000000E+000,-2.6194203E+002,-3.9553681E+002,-9.0526243E+001,-4.6996900E-002, 0.0000000E+000, 0.0000000E+000,-2.3845804E+001,-3.0277305E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.1762592E+001, 7.2301901E+002, 0.0000000E+000,-2.5927266E+002,-4.0074958E+002,-9.0565409E+001,-4.7034047E-002, 0.0000000E+000, 0.0000000E+000,-2.4172368E+001,-2.7615672E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.1834167E+001, 7.2588291E+002, 0.0000000E+000,-2.6134304E+002,-4.0096698E+002,-9.0499104E+001,-4.6930214E-002, 0.0000000E+000, 0.0000000E+000,-2.0143801E+001,-2.6973139E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.1891430E+001, 7.2764278E+002, 0.0000000E+000,-2.6121218E+002,-3.9828352E+002,-8.9994177E+001,-4.7130819E-002, 0.0000000E+000, 0.0000000E+000,-1.9171184E+001,-2.1894231E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.1948692E+001, 7.3463700E+002, 0.0000000E+000,-2.6293815E+002,-3.9319302E+002,-8.9576489E+001,-4.7346142E-002, 0.0000000E+000, 0.0000000E+000,-7.8894021E+000,-1.1118005E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.2005955E+001, 7.3743165E+002, 0.0000000E+000,-2.6472025E+002,-3.8625588E+002,-8.9947555E+001,-4.7214669E-002, 0.0000000E+000, 0.0000000E+000, 1.9372672E+000,-3.5392568E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.2063217E+001, 7.3887567E+002, 0.0000000E+000,-2.6515705E+002,-3.8193114E+002,-8.9405590E+001,-4.7226798E-002, 0.0000000E+000, 0.0000000E+000, 5.7333236E+000, 2.3346683E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.2120480E+001, 7.4550512E+002, 0.0000000E+000,-2.6599873E+002,-3.8160680E+002,-8.9302033E+001,-4.7277182E-002, 0.0000000E+000, 0.0000000E+000, 1.2736069E+001, 8.5502758E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.2192059E+001, 7.6390388E+002, 0.0000000E+000,-2.6807841E+002,-3.8577124E+002,-8.8588152E+001,-4.7228070E-002, 0.0000000E+000, 0.0000000E+000, 2.4881694E+001, 2.1418852E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.2249321E+001, 7.6267913E+002, 0.0000000E+000,-2.7174675E+002,-3.9237256E+002,-8.7928304E+001,-4.7288600E-002, 0.0000000E+000, 0.0000000E+000, 1.9292311E+001, 1.0584232E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.2306583E+001, 7.5127277E+002, 0.0000000E+000,-2.7259355E+002,-3.9880488E+002,-8.7332540E+001,-4.7335876E-002, 0.0000000E+000, 0.0000000E+000, 4.3433926E-001,-7.5055349E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.2363846E+001, 7.4797077E+002, 0.0000000E+000,-2.7179461E+002,-4.0285593E+002,-8.6963184E+001,-4.7406030E-002, 0.0000000E+000, 0.0000000E+000,-9.5242627E+000,-1.3690359E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.2421108E+001, 7.4898784E+002, 0.0000000E+000,-2.7265412E+002,-4.0574881E+002,-8.6643674E+001,-4.7496575E-002, 0.0000000E+000, 0.0000000E+000,-1.1782710E+001,-1.6106259E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.2484726E+001, 7.6337223E+002, 0.0000000E+000,-2.7498062E+002,-4.1013518E+002,-8.6762660E+001,-4.7573000E-002, 0.0000000E+000, 0.0000000E+000,-7.1449182E+000,-8.5537938E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.2545757E+001, 7.7512910E+002, 0.0000000E+000,-2.7814410E+002,-4.1651979E+002,-8.7243426E+001,-4.7501438E-002, 0.0000000E+000, 0.0000000E+000,-4.2569145E+000,-6.8257138E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.2606335E+001, 7.8427964E+002, 0.0000000E+000,-2.7994713E+002,-4.1836710E+002,-8.7727689E+001,-4.7367217E-002, 0.0000000E+000, 0.0000000E+000, 1.5769365E+000,-1.8096454E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.2668446E+001, 7.8942198E+002, 0.0000000E+000,-2.8202582E+002,-4.1271135E+002,-8.7264642E+001,-4.7344660E-002, 0.0000000E+000, 0.0000000E+000, 1.0555143E+001, 7.3728300E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.2721420E+001, 7.8087833E+002, 0.0000000E+000,-2.8376542E+002,-4.0550011E+002,-8.6758516E+001,-4.7525642E-002, 0.0000000E+000, 0.0000000E+000, 7.1121516E+000, 4.8067579E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.2789181E+001, 7.8874425E+002, 0.0000000E+000,-2.8372468E+002,-4.0512662E+002,-8.5823297E+001,-4.7487463E-002, 0.0000000E+000, 0.0000000E+000, 1.5573939E+001, 1.4022159E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.2844746E+001, 7.7805850E+002, 0.0000000E+000,-2.8400733E+002,-4.0948917E+002,-8.6196228E+001,-4.7613925E-002, 0.0000000E+000, 0.0000000E+000, 8.7459673E+000,-1.6818370E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.2904373E+001, 7.5045236E+002, 0.0000000E+000,-2.7866537E+002,-4.1268312E+002,-8.6101156E+001,-4.7594629E-002, 0.0000000E+000, 0.0000000E+000,-2.1590594E+001,-2.7044884E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.2964001E+001, 7.3779992E+002, 0.0000000E+000,-2.7121389E+002,-4.0918614E+002,-8.6206751E+001,-4.7519017E-002, 0.0000000E+000, 0.0000000E+000,-2.6108583E+001,-2.8854375E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.3023632E+001, 7.3074490E+002, 0.0000000E+000,-2.6746748E+002,-3.9972050E+002,-8.7343865E+001,-4.7362140E-002, 0.0000000E+000, 0.0000000E+000,-2.1832691E+001,-2.3834310E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.3083260E+001, 7.2794658E+002, 0.0000000E+000,-2.6236150E+002,-3.8977367E+002,-8.8456833E+001,-4.7424470E-002, 0.0000000E+000, 0.0000000E+000,-1.1384269E+001,-1.2692852E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.3142887E+001, 7.2379843E+002, 0.0000000E+000,-2.5675418E+002,-3.8264876E+002,-8.9998154E+001,-4.7453716E-002, 0.0000000E+000, 0.0000000E+000,-2.0756487E+000,-5.6501204E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
